29 2 445 2 0.13043478260869565
29 2 754 2 0.08695652173913043
29 2 1209 2 0.13043478260869565
29 2 1445 2 0.08695652173913043
29 2 1561 2 0.08695652173913043
29 2 1846 2 0.391304347826087
30 1 402 2 0.4117647058823529
30 1 429 2 0.029411764705882353
30 1 769 2 0.17647058823529413
30 1 869 2 0.38235294117647056
31 1 95 1 0.05517241379310345
31 1 130 2 0.041379310344827586
31 1 248 2 0.041379310344827586
31 1 325 1 0.04827586206896552
31 1 745 2 0.041379310344827586
31 1 837 2 0.6896551724137931
31 1 1210 2 0.041379310344827586
31 1 1289 1 0.041379310344827586
34 1 193 1 0.3333333333333333
34 1 684 1 0.18181818181818182
34 1 778 1 0.030303030303030304
34 1 845 2 0.030303030303030304
34 1 1395 1 0.09090909090909091
34 1 1503 1 0.030303030303030304
34 1 1595 2 0.030303030303030304
34 1 1739 1 0.030303030303030304
34 1 1775 1 0.24242424242424243
36 2 53 1 0.0599250936329588
36 2 60 2 0.13982521847690388
36 2 76 1 0.012484394506866416
36 2 102 2 0.02372034956304619
36 2 219 2 0.006242197253433208
36 2 278 1 0.0686641697877653
36 2 311 1 0.012484394506866416
36 2 321 1 0.012484394506866416
36 2 377 1 0.012484394506866416
36 2 405 1 0.02871410736579276
36 2 417 2 0.0012484394506866417
36 2 646 2 0.0012484394506866417
36 2 772 1 0.012484394506866416
36 2 784 1 0.0012484394506866417
36 2 842 1 0.008739076154806492
36 2 885 1 0.012484394506866416
36 2 897 2 0.003745318352059925
36 2 898 2 0.05742821473158552
36 2 958 2 0.0012484394506866417
36 2 1077 1 0.04119850187265917
36 2 1171 2 0.012484394506866416
36 2 1272 1 0.012484394506866416
36 2 1316 1 0.039950062421972535
36 2 1351 2 0.0024968789013732834
36 2 1465 2 0.09238451935081149
36 2 1498 2 0.033707865168539325
36 2 1609 1 0.05742821473158552
36 2 1659 2 0.006242197253433208
36 2 1711 2 0.08364544319600499
36 2 1765 2 0.09363295880149813
36 2 1841 2 0.04744069912609238
37 2 406 2 0.23809523809523808
37 2 553 1 0.23809523809523808
37 2 720 1 0.07142857142857142
37 2 779 2 0.07142857142857142
37 2 855 2 0.09523809523809523
37 2 1190 1 0.09523809523809523
37 2 1494 1 0.11904761904761904
37 2 1856 2 0.07142857142857142
38 2 101 1 0.016771488469601678
38 2 253 1 0.03039832285115304
38 2 269 1 0.0020964360587002098
38 2 326 2 0.020964360587002098
38 2 334 1 0.016771488469601678
38 2 353 2 0.09224318658280922
38 2 354 2 0.011530398322851153
38 2 386 1 0.014675052410901468
38 2 418 2 0.03668763102725367
38 2 488 2 0.11635220125786164
38 2 556 2 0.09958071278825996
38 2 677 2 0.01781970649895178
38 2 806 2 0.014675052410901468
38 2 825 2 0.07651991614255765
38 2 829 1 0.0010482180293501049
38 2 1000 1 0.015723270440251572
38 2 1055 2 0.010482180293501049
38 2 1111 2 0.0010482180293501049
38 2 1265 2 0.07127882599580712
38 2 1266 2 0.0010482180293501049
38 2 1327 2 0.014675052410901468
38 2 1390 1 0.03773584905660377
38 2 1391 2 0.0031446540880503146
38 2 1397 2 0.0041928721174004195
38 2 1517 2 0.08909853249475891
38 2 1544 2 0.040880503144654086
38 2 1610 1 0.049266247379454925
38 2 1648 2 0.04612159329140461
38 2 1833 2 0.041928721174004195
38 2 1857 1 0.005241090146750524
39 1 435 2 0.5
39 1 967 1 0.5
40 1 90 1 0.5
40 1 258 1 0.4
40 1 862 2 0.1
41 1 506 1 0.8
41 1 1660 1 0.2
43 1 412 2 0.3333333333333333
43 1 1388 2 0.3333333333333333
43 1 1693 2 0.3333333333333333
44 1 29 2 0.11891891891891893
44 1 186 2 0.032432432432432434
44 1 316 2 0.005405405405405406
44 1 391 2 0.043243243243243246
44 1 573 2 0.021621621621621623
44 1 582 2 0.032432432432432434
44 1 700 2 0.02702702702702703
44 1 727 2 0.021621621621621623
44 1 754 2 0.06486486486486487
44 1 894 2 0.016216216216216217
44 1 918 1 0.02702702702702703
44 1 963 2 0.016216216216216217
44 1 1107 2 0.043243243243243246
44 1 1209 2 0.15135135135135136
44 1 1445 2 0.032432432432432434
44 1 1561 2 0.0918918918918919
44 1 1587 2 0.032432432432432434
44 1 1657 2 0.05405405405405406
44 1 1786 2 0.043243243243243246
44 1 1846 2 0.12432432432432433
45 1 7 1 0.03225806451612903
45 1 237 1 0.03763440860215054
45 1 308 1 0.023297491039426525
45 1 444 1 0.05197132616487455
45 1 480 1 0.021505376344086023
45 1 500 1 0.06810035842293907
45 1 511 1 0.017025089605734768
45 1 528 1 0.03942652329749104
45 1 534 1 0.02060931899641577
45 1 563 1 0.021505376344086023
45 1 663 1 0.023297491039426525
45 1 695 1 0.043010752688172046
45 1 710 2 0.017025089605734768
45 1 907 1 0.044802867383512544
45 1 974 1 0.07706093189964158
45 1 1048 1 0.025985663082437275
45 1 1067 1 0.02956989247311828
45 1 1094 1 0.04838709677419355
45 1 1100 1 0.036738351254480286
45 1 1120 1 0.0017921146953405018
45 1 1222 1 0.04032258064516129
45 1 1309 1 0.035842293906810034
45 1 1332 1 0.0456989247311828
45 1 1339 1 0.04838709677419355
45 1 1346 1 0.05465949820788531
45 1 1387 1 0.017025089605734768
45 1 1435 1 0.035842293906810034
45 1 1574 1 0.017921146953405017
45 1 1756 1 0.023297491039426525
46 2 607 1 0.05555555555555555
46 2 709 1 0.05555555555555555
46 2 978 2 0.3333333333333333
46 2 1001 1 0.05555555555555555
46 2 1467 1 0.05555555555555555
46 2 1478 2 0.05555555555555555
46 2 1541 2 0.3888888888888889
48 2 584 2 0.1794871794871795
48 2 796 2 0.8205128205128205
50 2 73 2 0.09740259740259741
50 2 373 1 0.045454545454545456
50 2 577 2 0.025974025974025976
50 2 978 2 0.2792207792207792
50 2 1078 2 0.11688311688311688
50 2 1402 2 0.025974025974025976
50 2 1658 1 0.03896103896103896
50 2 1849 2 0.37012987012987014
51 2 295 1 0.13095238095238096
51 2 446 2 0.25
51 2 931 2 0.30952380952380953
51 2 1113 2 0.023809523809523808
51 2 1578 2 0.2857142857142857
52 2 26 2 0.03932584269662921
52 2 484 2 0.20224719101123595
52 2 674 1 0.033707865168539325
52 2 805 2 0.20786516853932585
52 2 1441 2 0.30337078651685395
52 2 1456 1 0.02247191011235955
52 2 1543 2 0.03932584269662921
52 2 1752 2 0.02247191011235955
52 2 1785 2 0.0449438202247191
52 2 1796 2 0.06741573033707865
52 2 1813 1 0.016853932584269662
53 1 36 2 0.09210526315789473
53 1 278 1 0.11842105263157894
53 1 405 1 0.09210526315789473
53 1 1077 1 0.10526315789473684
53 1 1316 1 0.21052631578947367
53 1 1337 1 0.039473684210526314
53 1 1609 1 0.14473684210526316
53 1 1711 2 0.09210526315789473
53 1 1765 2 0.10526315789473684
54 1 37 2 0.027777777777777776
54 1 144 1 0.027777777777777776
54 1 406 2 0.05555555555555555
54 1 553 1 0.1111111111111111
54 1 652 1 0.027777777777777776
54 1 720 1 0.027777777777777776
54 1 725 2 0.05555555555555555
54 1 729 1 0.5277777777777778
54 1 855 2 0.027777777777777776
54 1 1190 1 0.027777777777777776
54 1 1231 1 0.027777777777777776
54 1 1803 2 0.05555555555555555
55 2 125 2 0.2
55 2 973 2 0.4
55 2 1160 2 0.4
56 1 88 1 0.07692307692307693
56 1 261 1 0.05917159763313609
56 1 382 2 0.14201183431952663
56 1 387 1 0.05917159763313609
56 1 587 2 0.05917159763313609
56 1 904 2 0.05917159763313609
56 1 1198 2 0.2603550295857988
56 1 1199 1 0.05917159763313609
56 1 1334 2 0.05917159763313609
56 1 1709 1 0.16568047337278108
57 2 316 2 0.026490066225165563
57 2 445 2 0.026490066225165563
57 2 461 2 0.06622516556291391
57 2 660 1 0.1986754966887417
57 2 858 2 0.152317880794702
57 2 872 2 0.1390728476821192
57 2 918 1 0.059602649006622516
57 2 955 2 0.1456953642384106
57 2 1422 2 0.026490066225165563
57 2 1447 2 0.033112582781456956
57 2 1486 2 0.06622516556291391
57 2 1583 2 0.026490066225165563
57 2 1790 2 0.033112582781456956
58 2 11 1 0.01276595744680851
58 2 28 2 0.01702127659574468
58 2 234 2 0.03829787234042553
58 2 331 1 0.01702127659574468
58 2 347 2 0.00851063829787234
58 2 370 2 0.11063829787234042
58 2 372 2 0.03829787234042553
58 2 543 2 0.03829787234042553
58 2 605 2 0.03829787234042553
58 2 659 2 0.0425531914893617
58 2 717 2 0.01702127659574468
58 2 719 1 0.1148936170212766
58 2 750 1 0.0425531914893617
58 2 755 1 0.0851063829787234
58 2 777 2 0.0425531914893617
58 2 789 1 0.03829787234042553
58 2 939 2 0.07659574468085106
58 2 951 2 0.07659574468085106
58 2 1020 1 0.05106382978723404
58 2 1718 2 0.04680851063829787
58 2 1795 2 0.04680851063829787
59 2 266 2 0.16666666666666666
59 2 456 2 0.3333333333333333
59 2 489 2 0.16666666666666666
59 2 747 2 0.16666666666666666
59 2 1837 2 0.16666666666666666
60 2 36 2 1.0
61 1 1086 1 1.0
62 1 513 1 0.2
62 1 1640 1 0.4
62 1 1712 1 0.4
63 1 48 2 0.045454545454545456
63 1 584 2 0.4090909090909091
63 1 693 1 0.4090909090909091
63 1 796 2 0.045454545454545456
63 1 1831 1 0.09090909090909091
64 2 1 1 0.008620689655172414
64 2 78 1 0.004310344827586207
64 2 381 1 0.021551724137931036
64 2 392 2 0.008620689655172414
64 2 778 1 0.004310344827586207
64 2 843 2 0.15517241379310345
64 2 1315 2 0.20689655172413793
64 2 1344 2 0.28879310344827586
64 2 1377 1 0.13793103448275862
64 2 1482 1 0.16379310344827586
65 1 59 2 0.02666666666666667
65 1 149 1 0.006666666666666667
65 1 187 2 0.06666666666666667
65 1 266 2 0.04
65 1 298 2 0.06666666666666667
65 1 393 1 0.006666666666666667
65 1 456 2 0.02666666666666667
65 1 522 1 0.06
65 1 547 2 0.013333333333333334
65 1 588 1 0.06
65 1 629 1 0.09333333333333334
65 1 636 1 0.04
65 1 734 2 0.006666666666666667
65 1 747 2 0.013333333333333334
65 1 841 1 0.013333333333333334
65 1 906 1 0.006666666666666667
65 1 959 1 0.006666666666666667
65 1 1062 1 0.11333333333333333
65 1 1275 2 0.02666666666666667
65 1 1314 2 0.006666666666666667
65 1 1581 2 0.06666666666666667
65 1 1590 2 0.06666666666666667
65 1 1611 2 0.09333333333333334
65 1 1788 1 0.006666666666666667
65 1 1858 2 0.06666666666666667
66 2 70 1 0.017959935528436565
66 2 192 1 0.014966612940363803
66 2 236 2 0.06101772967994474
66 2 275 1 0.008519456596822473
66 2 441 2 0.023946580704582086
66 2 463 1 0.011052268017499424
66 2 470 2 0.02509785862307161
66 2 521 2 0.005526134008749712
66 2 599 2 0.04973520607874741
66 2 649 2 0.06769514160718397
66 2 653 2 0.007598434262030854
66 2 666 2 0.017499424361040756
66 2 714 2 0.015427124107759612
66 2 740 2 0.050425972829841126
66 2 798 2 0.0011512779184895234
66 2 807 1 0.013124568270780566
66 2 857 2 0.06124798526364264
66 2 860 1 0.02164402486760304
66 2 878 2 0.032235781717706656
66 2 890 2 0.03638038222426894
66 2 923 1 0.01911121344692609
66 2 949 1 0.021874280451300944
66 2 950 1 0.027400414460050655
66 2 1008 1 0.023255813953488372
66 2 1063 1 0.017499424361040756
66 2 1121 2 0.00690766751093714
66 2 1145 1 0.023486069537186276
66 2 1152 2 0.006447156343541331
66 2 1162 1 0.0009210223347916187
66 2 1285 2 0.0052958784250518075
66 2 1399 2 0.017959935528436565
66 2 1409 2 0.0016117890858853327
66 2 1429 2 0.016117890858853328
66 2 1448 1 0.017038913193644947
66 2 1463 2 0.002302555836979047
66 2 1466 1 0.0442090720699977
66 2 1473 2 0.016578402026249137
66 2 1526 2 0.04098549389822703
66 2 1537 2 0.005065622841353903
66 2 1562 2 0.012664057103384757
66 2 1572 2 0.01427584618927009
66 2 1586 1 0.007137923094635045
66 2 1587 2 0.002072300253281142
66 2 1598 2 0.028321436794842274
66 2 1698 2 0.010131245682707806
66 2 1701 2 0.00391434492286438
66 2 1717 1 0.019801980198019802
66 2 1719 2 0.029012203545935988
66 2 1815 1 0.016348146442551233
67 1 18 1 0.0012048192771084338
67 1 42 2 0.024096385542168676
67 1 270 1 0.06144578313253012
67 1 407 1 0.01566265060240964
67 1 870 1 0.0012048192771084338
67 1 962 1 0.021686746987951807
67 1 983 1 0.012048192771084338
67 1 994 1 0.1108433734939759
67 1 1060 1 0.008433734939759036
67 1 1073 1 0.0012048192771084338
67 1 1114 1 0.08072289156626505
67 1 1126 1 0.00963855421686747
67 1 1188 1 0.0819277108433735
67 1 1350 1 0.14096385542168674
67 1 1422 2 0.018072289156626505
67 1 1423 1 0.0012048192771084338
67 1 1464 1 0.0024096385542168677
67 1 1531 1 0.13012048192771083
67 1 1536 1 0.020481927710843374
67 1 1604 1 0.06265060240963856
67 1 1732 1 0.03855421686746988
67 1 1866 1 0.15542168674698795
68 2 20 2 0.4
68 2 363 1 0.2
68 2 478 1 0.2
68 2 1564 1 0.2
69 2 432 2 0.20618556701030927
69 2 764 1 0.030927835051546393
69 2 799 2 0.1134020618556701
69 2 944 2 0.20618556701030927
69 2 1343 2 0.07216494845360824
69 2 1795 2 0.041237113402061855
69 2 1825 2 0.15463917525773196
69 2 1840 2 0.07216494845360824
69 2 1853 2 0.10309278350515463
70 1 66 2 0.011194029850746268
70 1 192 1 0.048507462686567165
70 1 236 2 0.036380597014925374
70 1 275 1 0.0065298507462686565
70 1 441 2 0.021455223880597014
70 1 463 1 0.028917910447761194
70 1 470 2 0.03171641791044776
70 1 521 2 0.0037313432835820895
70 1 599 2 0.03171641791044776
70 1 649 2 0.03544776119402985
70 1 653 2 0.013059701492537313
70 1 666 2 0.01958955223880597
70 1 714 2 0.002798507462686567
70 1 740 2 0.026119402985074626
70 1 807 1 0.01958955223880597
70 1 857 2 0.009328358208955223
70 1 860 1 0.049440298507462684
70 1 878 2 0.03824626865671642
70 1 923 1 0.043843283582089554
70 1 949 1 0.03264925373134328
70 1 950 1 0.017723880597014924
70 1 1008 1 0.04011194029850746
70 1 1063 1 0.007462686567164179
70 1 1121 2 0.01585820895522388
70 1 1145 1 0.0457089552238806
70 1 1152 2 0.0065298507462686565
70 1 1162 1 0.014925373134328358
70 1 1285 2 0.009328358208955223
70 1 1399 2 0.0018656716417910447
70 1 1409 2 0.008395522388059701
70 1 1429 2 0.002798507462686567
70 1 1448 1 0.051305970149253734
70 1 1463 2 0.0009328358208955224
70 1 1466 1 0.04291044776119403
70 1 1526 2 0.0037313432835820895
70 1 1562 2 0.036380597014925374
70 1 1572 2 0.017723880597014924
70 1 1586 1 0.005597014925373134
70 1 1587 2 0.011194029850746268
70 1 1598 2 0.027052238805970148
70 1 1698 2 0.009328358208955223
70 1 1701 2 0.009328358208955223
70 1 1717 1 0.04197761194029851
70 1 1719 2 0.016791044776119403
70 1 1815 1 0.02332089552238806
70 1 1860 1 0.021455223880597014
71 1 19 1 0.046296296296296294
71 1 147 2 0.024691358024691357
71 1 230 2 0.032407407407407406
71 1 239 1 0.06944444444444445
71 1 273 1 0.043209876543209874
71 1 413 1 0.047839506172839504
71 1 442 2 0.038580246913580245
71 1 550 2 0.030864197530864196
71 1 640 1 0.0015432098765432098
71 1 730 1 0.0030864197530864196
71 1 746 2 0.046296296296296294
71 1 758 2 0.006172839506172839
71 1 883 2 0.037037037037037035
71 1 926 1 0.0030864197530864196
71 1 987 2 0.043209876543209874
71 1 988 1 0.004629629629629629
71 1 990 2 0.05864197530864197
71 1 996 2 0.004629629629629629
71 1 1129 2 0.05246913580246913
71 1 1153 2 0.016975308641975308
71 1 1172 2 0.015432098765432098
71 1 1206 2 0.035493827160493825
71 1 1328 1 0.018518518518518517
71 1 1410 1 0.06635802469135803
71 1 1453 2 0.04938271604938271
71 1 1555 2 0.035493827160493825
71 1 1621 1 0.1095679012345679
71 1 1625 2 0.007716049382716049
71 1 1655 1 0.021604938271604937
71 1 1671 1 0.006172839506172839
71 1 1741 2 0.021604938271604937
71 1 1794 2 0.0015432098765432098
72 2 122 2 0.2
72 2 151 1 0.1125
72 2 495 2 0.175
72 2 849 2 0.1875
72 2 913 2 0.06875
72 2 1600 2 0.0875
72 2 1797 2 0.00625
72 2 1808 2 0.08125
72 2 1865 1 0.08125
75 2 908 2 1.0
76 1 434 1 0.7142857142857143
76 1 576 2 0.14285714285714285
76 1 1316 1 0.14285714285714285
77 2 111 1 0.05555555555555555
77 2 215 1 0.05555555555555555
77 2 673 1 0.8333333333333334
77 2 863 2 0.05555555555555555
78 1 1 1 0.21830985915492956
78 1 176 2 0.15492957746478872
78 1 381 1 0.007042253521126761
78 1 400 2 0.014084507042253521
78 1 778 1 0.1619718309859155
78 1 1355 2 0.22535211267605634
78 1 1482 1 0.007042253521126761
78 1 1490 2 0.028169014084507043
78 1 1810 2 0.18309859154929578
79 2 1189 2 1.0
80 2 1187 2 1.0
81 2 752 2 0.36363636363636365
81 2 1415 2 0.2727272727272727
81 2 1418 2 0.36363636363636365
82 2 346 2 0.16176470588235295
82 2 364 2 0.014705882352941176
82 2 505 2 0.16176470588235295
82 2 526 2 0.08823529411764706
82 2 628 2 0.10294117647058823
82 2 787 2 0.22058823529411764
82 2 1089 2 0.014705882352941176
82 2 1396 2 0.1323529411764706
82 2 1673 2 0.10294117647058823
84 2 29 2 0.019004524886877826
84 2 44 1 0.04524886877828054
84 2 117 2 0.008144796380090498
84 2 186 2 0.012669683257918552
84 2 409 2 0.07692307692307693
84 2 445 2 0.028054298642533938
84 2 572 2 0.0009049773755656109
84 2 573 2 0.03529411764705882
84 2 622 2 0.11312217194570136
84 2 700 2 0.20904977375565612
84 2 708 2 0.0018099547511312218
84 2 727 2 0.015384615384615385
84 2 754 2 0.014479638009049774
84 2 894 2 0.004524886877828055
84 2 1042 2 0.004524886877828055
84 2 1209 2 0.034389140271493215
84 2 1371 2 0.02262443438914027
84 2 1422 2 0.013574660633484163
84 2 1445 2 0.005429864253393665
84 2 1470 2 0.14479638009049775
84 2 1561 2 0.008144796380090498
84 2 1583 2 0.0036199095022624436
84 2 1594 2 0.11493212669683257
84 2 1745 2 0.03891402714932127
84 2 1762 2 0.0009049773755656109
84 2 1763 2 0.004524886877828055
84 2 1846 2 0.019004524886877826
85 1 800 1 1.0
86 2 5 1 0.06560283687943262
86 2 10 2 0.026595744680851064
86 2 340 2 0.008865248226950355
86 2 388 1 0.04609929078014184
86 2 479 2 0.010638297872340425
86 2 482 1 0.1099290780141844
86 2 580 2 0.030141843971631204
86 2 735 2 0.008865248226950355
86 2 811 1 0.01950354609929078
86 2 895 2 0.0425531914893617
86 2 905 2 0.16312056737588654
86 2 917 2 0.03546099290780142
86 2 989 2 0.02127659574468085
86 2 1149 1 0.0017730496453900709
86 2 1335 1 0.04609929078014184
86 2 1366 2 0.03546099290780142
86 2 1385 1 0.0673758865248227
86 2 1461 2 0.01773049645390071
86 2 1529 2 0.17553191489361702
86 2 1585 1 0.02127659574468085
86 2 1801 2 0.04609929078014184
88 1 261 1 0.27472527472527475
88 1 460 1 0.16483516483516483
88 1 871 1 0.12087912087912088
88 1 904 2 0.054945054945054944
88 1 1198 2 0.054945054945054944
88 1 1199 1 0.04395604395604396
88 1 1709 1 0.2857142857142857
89 2 224 1 0.3
89 2 446 2 0.3
89 2 749 1 0.4
92 1 624 1 0.16666666666666666
92 1 723 1 0.16666666666666666
92 1 761 1 0.16666666666666666
92 1 1087 1 0.16666666666666666
92 1 1303 1 0.16666666666666666
92 1 1629 1 0.16666666666666666
93 1 359 1 1.0
94 1 397 1 0.1
94 1 569 1 0.45
94 1 593 1 0.05
94 1 610 1 0.15
94 1 1458 1 0.25
95 1 30 1 0.0036231884057971015
95 1 31 1 0.07246376811594203
95 1 130 2 0.050724637681159424
95 1 248 2 0.050724637681159424
95 1 325 1 0.07608695652173914
95 1 402 2 0.050724637681159424
95 1 429 2 0.050724637681159424
95 1 716 1 0.05434782608695652
95 1 745 2 0.05434782608695652
95 1 769 2 0.050724637681159424
95 1 837 2 0.050724637681159424
95 1 869 2 0.057971014492753624
95 1 892 2 0.050724637681159424
95 1 1101 2 0.050724637681159424
95 1 1115 1 0.050724637681159424
95 1 1210 2 0.050724637681159424
95 1 1289 1 0.07246376811594203
95 1 1301 2 0.050724637681159424
95 1 1632 2 0.050724637681159424
96 1 639 1 1.0
97 2 209 2 0.05454545454545454
97 2 255 1 0.3181818181818182
97 2 262 1 0.01818181818181818
97 2 339 2 0.24545454545454545
97 2 452 2 0.00909090909090909
97 2 502 2 0.01818181818181818
97 2 766 1 0.00909090909090909
97 2 952 1 0.03636363636363636
97 2 1136 2 0.03636363636363636
97 2 1295 2 0.02727272727272727
97 2 1326 2 0.07272727272727272
97 2 1408 2 0.045454545454545456
97 2 1454 1 0.045454545454545456
97 2 1616 1 0.02727272727272727
97 2 1829 2 0.03636363636363636
98 2 93 1 0.006535947712418301
98 2 430 2 0.43137254901960786
98 2 901 2 0.0457516339869281
98 2 1306 2 0.0392156862745098
98 2 1457 1 0.21568627450980393
98 2 1556 2 0.21568627450980393
98 2 1744 2 0.0457516339869281
100 2 39 1 0.06372549019607843
100 2 87 1 0.05392156862745098
100 2 189 2 0.14215686274509803
100 2 291 2 0.10784313725490197
100 2 435 2 0.00980392156862745
100 2 548 2 0.10294117647058823
100 2 836 2 0.024509803921568627
100 2 967 1 0.10784313725490197
100 2 1090 1 0.08823529411764706
100 2 1254 2 0.00980392156862745
100 2 1419 1 0.004901960784313725
100 2 1539 2 0.00980392156862745
100 2 1826 2 0.27450980392156865
101 1 38 2 0.014729950900163666
